col_item,lift,l1_dist,sparsity,mean_rel_delta,max_rel_delta,n_queries,segment
LU0049785792,0.0042455664516129026,457.86458173782256,1.0,0.006460123629032258,0.017388876411290322,248,Structural shift
LU0050372472,0.0027479838288288288,2.0599765765765765,0.9259975,0.0032674327027027027,0.009618225720720722,222,Structural shift
LU0053903380,0.0037217112653061225,0.5195683574693878,1.0,0.0047618850612244894,0.013794889428571428,245,Structural shift
LU0053903893,0.002780792666666667,0.5543404488888889,0.98814816,0.0038336000444444446,0.011282138844444444,225,Structural shift
LU0055631609,0.011587484717741936,14.63086910451613,1.0,0.020135010241935484,0.060250672500000005,248,Structural shift
LU0072462426,0.003460094609053498,10.29516563218107,1.0,0.007464513744855968,0.021099806419753085,243,Structural shift
LU0075938133,0.001342771875,15.477119886363637,0.9837662500000001,0.003300046022727273,0.008863048125,176,Structural shift
LU0083284397,0.0009390041255605381,1.020717899013453,1.0,0.004755621345291479,0.013430179820627802,223,Structural shift
LU0085995990,0.002501962857142857,2.379135714285714,0.8932824196428572,0.0023558651785714284,0.008254537053571428,224,Structural shift
LU0086177085,0.0013749333771929824,10.817870175438596,0.9705514078947368,0.0023243256578947364,0.007186874298245614,228,Structural shift
LU0089290844,0.003308079264069264,14.467483116883118,0.9851577142857143,0.005842774502164502,0.01581859463203463,231,Structural shift
LU0089291651,0.00288786649122807,26.08568859649123,0.9951963289473684,0.004532702675438596,0.011554394429824562,228,Structural shift
LU0091115906,0.011045203441295547,9.145874024291498,1.0,0.013081841943319837,0.038403324210526314,247,Structural shift
LU0093503497,0.0018478779916317992,3.0826158995815898,0.9428173514644351,0.007490708451882845,0.018347062259414227,239,Structural shift
LU0093503810,0.0007078387845303867,0.22461657458563536,0.5893186408839779,0.0006889355801104973,0.0023060822099447514,181,Structural shift
LU0101692753,0.012481354959016394,113.57912407614755,1.0,0.01453975487704918,0.041250527622950825,244,Structural shift
LU0106234643,0.0005160583439490446,0.09517508280254777,0.9781619872611464,0.0006385244585987262,0.0019443844585987262,157,Structural shift
